Track Name,Artist Names,YouTube URL,Views
호랑이 (Tiger Inside),SuperM,https://www.youtube.com/watch?v=jUsUzbmSLow,57575819.0
우리집 (My House),2PM,https://www.youtube.com/watch?v=u2pFB1dCSo4,57306335.0
Born To Be Yours,Kygo & Imagine Dragons,https://www.youtube.com/watch?v=_G-k6TQYUek,57022251.0
Christmas EveL,Stray Kids,https://www.youtube.com/watch?v=57n4dZAPxNY,56888472.0
Uh-Oh,(G)I-DLE,https://www.youtube.com/watch?v=I66oFXdf0KU,56829611.0
Magic Shop,BTS,https://www.youtube.com/watch?v=38k5zr1e0HI,56694914.0
Senorita(세뇨리따),(G)I-DLE,https://www.youtube.com/watch?v=2cevbhEqQF4,56535868.0
Senorita,(G)I-DLE,https://www.youtube.com/watch?v=2cevbhEqQF4,56535868.0
Thumbs Up,MOMOLAND,https://www.youtube.com/watch?v=TbuP2ypiTRc,56455175.0
ロキ,MikitoP,https://www.youtube.com/watch?v=Xg-qfsKN2_E,56397978.0
What You Waiting For,JEON SOMI,https://www.youtube.com/watch?v=lBYyAQ99ZFI,56367118.0
Given-Taken,ENHYPEN,https://www.youtube.com/watch?v=nQ6wLuYvGd4,56355750.0
You can't sit with us,SUNMI,https://www.youtube.com/watch?v=V0wInr_xATk,56347253.0
Ghost,Justin Bieber,https://www.youtube.com/watch?v=Fp8msa5uYsc,55962790.0
Wow Thing,"SEULGI, SinB, CHUNG HA & JEON SOYEON",https://www.youtube.com/watch?v=KR5CtMLuiqQ,55700818.0
Tomboy,Destiny Rogers,https://www.youtube.com/watch?v=BaOScwq_lZs,55463672.0
アカシア,BUMP OF CHICKEN,https://www.youtube.com/watch?v=BoZ0Zwab6Oc,55417487.0
Where's My Love,SYML,https://www.youtube.com/watch?v=goWa6EzkCh4,55216091.0
To Die For,Sam Smith,https://www.youtube.com/watch?v=POIK1H3L86k,55133565.0
I Don't Love You,URBAN ZAKAPA,https://www.youtube.com/watch?v=MfYPKZl7W1w,55104917.0
So Special  (feat. Microdot),Na Haeun,https://www.youtube.com/watch?v=030ibgnaK54,55090650.0
소우주 (Mikrokosmos),BTS,https://www.youtube.com/watch?v=Fw7C6IsDYgI,55026831.0
Thru Your Phone,Cardi B,https://www.youtube.com/watch?v=6C_wxlp_QS0,55016967.0
이데아 IDEA:理想,TAEMIN,https://www.youtube.com/watch?v=KUvOQlkLNhE,54856724.0
HOME,BTS,https://www.youtube.com/watch?v=ghJURdZKq3I,54688508.0
아낙네 (FIANCÉ),MINO,https://www.youtube.com/watch?v=NY8VGNft-Zc,54449323.0
Black Suit,SUPER JUNIOR,https://www.youtube.com/watch?v=MvqB6JsRbsc,54251226.0
Anxiety (feat. Selena Gomez),Julia Michaels,https://www.youtube.com/watch?v=Q33DvcjXA7M,54183102.0
다시 만난 세계 (Into The New World),Girls' Generation,https://www.youtube.com/watch?v=0k2Zzkw_-0I,53751277.0
첫눈처럼 너에게 가겠다 (I will go to you like the first snow),AILEE,https://www.youtube.com/watch?v=6rS7OUGXUik,53630834.0
Boy In Luv (상남자),BTS,https://www.youtube.com/watch?v=LHHjp3IMjMk,53490220.0
Good-bye Baby,miss A,https://www.youtube.com/watch?v=EYKO1za5mX0,53074959.0
예뻤어 (You Were Beautiful),DAY6,https://www.youtube.com/watch?v=BS7tz2rAOSA,52917210.0
Me After You (너를 만나),--,https://www.youtube.com/watch?v=YBzJ0jmHv-4,52680002.0
Work It,NCT U,https://www.youtube.com/watch?v=Un7choIyl_g,52640331.0
Rock with you,SEVENTEEN,https://www.youtube.com/watch?v=WpuatuzSDK4,52488364.0
HAPPY HAPPY,TWICE,https://www.youtube.com/watch?v=3n9rDwpa6QA,52036000.0
오랜 날 오랜 밤 (Last Goodbye),AKMU,https://www.youtube.com/watch?v=wEQpfil0IYA,52025807.0
Last Goodbye,AKMU,https://www.youtube.com/watch?v=wEQpfil0IYA,52025738.0
BOCA,Dreamcatcher,https://www.youtube.com/watch?v=MZ4JGye4dQU,51441862.0
Backyard Boy,Claire Rosinkranz,https://www.youtube.com/watch?v=Mbj26vHDMII,51435482.0
花요일 (Blooming Day),EXO-CBX,https://www.youtube.com/watch?v=Ib674A1yMtg,51332214.0
고고베베 (gogobebe),MAMAMOO,https://www.youtube.com/watch?v=-iYg2atmA9w,50890751.0
FIRE,2NE1,https://www.youtube.com/watch?v=49AfuuRbgGo,50375596.0
DESSERT (feat. Loopy & Soyeon),HYO,https://www.youtube.com/watch?v=4VmLuWDkHYQ,50220996.0
Orphans,Coldplay,https://www.youtube.com/watch?v=PXKYA-zmzTY,50177645.0
Waste It On Me (feat. BTS),Steve Aoki,https://www.youtube.com/watch?v=bIv16itYi_0,50164875.0
PTT (Paint The Town),Loona,https://www.youtube.com/watch?v=_EEo-iE5u_A,50015065.0
밤밤 (Bomb Bomb),KARD,https://www.youtube.com/watch?v=Y44vb5I3OAU,49939303.0
I WANT YOU BACK,TWICE,https://www.youtube.com/watch?v=X3H-4crGD6k,49714226.0
This Feeling (feat. Kelsea Ballerini),The Chainsmokers,https://www.youtube.com/watch?v=fKtY_37r1VI,49677074.0
색안경 (STEREOTYPE),STAYC,https://www.youtube.com/watch?v=Xmxcnf2v_gs,49294991.0
Wind flower,MAMAMOO,https://www.youtube.com/watch?v=uOZ2r_UAfdc,49075237.0
Red Light,f(x),https://www.youtube.com/watch?v=iv-8-EgPEY0,48982396.0
Everything Black (feat. Mike Taylor),Unlike Pluto,https://www.youtube.com/watch?v=mWKDZRJWdF4,48516958.0
Love Killa,MONSTA X,https://www.youtube.com/watch?v=-ToHbHcolfA,48206595.0
Superhuman,NCT 127,https://www.youtube.com/watch?v=x95oZNxW5Rc,48153797.0
Ready to love,SEVENTEEN,https://www.youtube.com/watch?v=yCvSR4lSqTg,47957840.0
Cold Blooded,Jessi,https://www.youtube.com/watch?v=1JHOl9CSmXk,47882507.0
오늘부터 우리는 (Me Gustas Tu),GFRIEND  ,https://www.youtube.com/watch?v=YYHyAIFG3iI,47841707.0
LO$ER=LO♡ER,TOMORROW X TOGETHER,https://www.youtube.com/watch?v=JzODRUBBXpc,47722899.0
여름 향기가 날 춤추게 해 (Summer Breeze),SF9,https://www.youtube.com/watch?v=bU5K0kqaAME,47681718.0
UN Village,BAEKHYUN,https://www.youtube.com/watch?v=-EfjXQgE1e8,47414534.0
Remember,Apink,https://www.youtube.com/watch?v=bXlrqQKbjSM,46966005.0
약속 (Forever),aespa,https://www.youtube.com/watch?v=wog1R1d4zls,46957348.0
Fear,SEVENTEEN,https://www.youtube.com/watch?v=ap14O5-G7UA,46845484.0
Lip & Hip,HyunA,https://www.youtube.com/watch?v=vcqImqOVE2U,46762481.0
MILLIONS,WINNER,https://www.youtube.com/watch?v=PALjhRpnfbk,46393060.0
음파음파 Umpah Umpah,Red Velvet,https://www.youtube.com/watch?v=vHS9E6JFja8,46341669.0
My Starry Love (별빛 같은 나의 사랑아),Lim Young-woong,https://www.youtube.com/watch?v=oQW9lY1ZAJA,46254260.0
Friday (금요일에 만나요) (feat. Jang Yi-jeong of History),IU,https://www.youtube.com/watch?v=EiVmQZwJhsA,46202735.0
Friday (feat. Jang Yi-jeong of History),IU,https://www.youtube.com/watch?v=EiVmQZwJhsA,46202735.0
Butterfly,Loona,https://www.youtube.com/watch?v=XEOCbFJjRw0,46126383.0
야생화 (Wild Flower),Park Hyo Shin,https://www.youtube.com/watch?v=OxgiiyLp5pk,46071689.0
Wild Flower,Park Hyo Shin,https://www.youtube.com/watch?v=OxgiiyLp5pk,46071668.0
Shoot Me,DAY6,https://www.youtube.com/watch?v=g2X2LdJAIpU,45980225.0
Snow Flower (feat. Peakboy),Jin Tae-hyun,https://www.youtube.com/watch?v=2nY0spA5UL4,45971075.0
Think About You,Kygo & Valerie Broussard,https://www.youtube.com/watch?v=Fqfja0vj76s,45841147.0
Painkiller,Ruel,https://www.youtube.com/watch?v=dTwj7PhpY9M,45639831.0
Volume Up,4minute,https://www.youtube.com/watch?v=qsWl1--Niyg,45614092.0
너무너무너무,I.O.I,https://www.youtube.com/watch?v=GdxvD7r58ng,45350855.0
Sober Up (feat. Rivers Cuomo),AJR,https://www.youtube.com/watch?v=DC_TrsY7U3A,45129201.0
LOVE WHISPER,GFRIEND  ,https://www.youtube.com/watch?v=lnXXfYA91Y8,45001104.0
%%(응응),Apink,https://www.youtube.com/watch?v=499YUeNoYVE,44940197.0
%%(Eung Eung(응응)),Apink,https://www.youtube.com/watch?v=499YUeNoYVE,44940197.0
ASAP,STAYC,https://www.youtube.com/watch?v=NsY-9MCOIAQ,44904956.0
Bambi,BAEKHYUN,https://www.youtube.com/watch?v=8M3WUaeIbOk,44649134.0
BIRTHDAY,Anne-Marie,https://www.youtube.com/watch?v=egVAW6l_QU8,44517683.0
Odd Eye,Dreamcatcher,https://www.youtube.com/watch?v=1QD0FeZyDtQ,44456426.0
YOU&I(너랑 나),IU,https://www.youtube.com/watch?v=f_iQRO5BdCM,44412241.0
Dun Dun Dance,OH MY GIRL,https://www.youtube.com/watch?v=HzOjwL7IP_o,44345435.0
4 Walls,f(x),https://www.youtube.com/watch?v=4j7Umwfx60Q,43853136.0
As We Fall,League of Legends,https://www.youtube.com/watch?v=vzNcSvKCOyA,43581114.0
WANT,TAEMIN,https://www.youtube.com/watch?v=-OfOkiVFmhM,43532207.0
Good Luck,AOA,https://www.youtube.com/watch?v=sno_genwMz8,43520760.0
Chain,NCT 127,https://www.youtube.com/watch?v=28XC2KRE-DE,43252975.0
Oh Santa! (feat. Ariana Grande & Jennifer Hudson),Mariah Carey,https://www.youtube.com/watch?v=G2bx3FzgJ6o,43214915.0
WHO DO U LOVE? (feat. French Montana),MONSTA X,https://www.youtube.com/watch?v=PGCFaZIeB3k,43187681.0
Christmas Love,JiMin,https://www.youtube.com/watch?v=LDPSNwJPnGY,43155509.0
Know Me Too Well,New Hope Club,https://www.youtube.com/watch?v=edsx_MOhVnk,43123376.0
needy,Ariana Grande,https://www.youtube.com/watch?v=Km__cJEJ3JI,43114674.0
I’m Not Cool,HyunA,https://www.youtube.com/watch?v=_yXEnhyOTQo,42661701.0
The Best Thing I Ever Did(올해 제일 잘한 일),TWICE,https://www.youtube.com/watch?v=CfUGjK6gGgs,42589781.0
FOLLOW,MONSTA X,https://www.youtube.com/watch?v=aa7hl8A0tAY,42507237.0
Pirate,EVERGLOW,https://www.youtube.com/watch?v=-2X-pL06628,42403601.0
Highway to Heaven,NCT 127,https://www.youtube.com/watch?v=iFoqGyWhMws,42382771.0
음오아예 (Um Oh Ah Yeh),MAMAMOO,https://www.youtube.com/watch?v=pFuJAIMQjHk,42338725.0
O Mar Parou,Michel Teló,https://www.youtube.com/watch?v=9E9hHwy_mvg,42315593.0
Blueberry Eyes (feat. SUGA),MAX,https://www.youtube.com/watch?v=TzFRVk2ektI,42290987.0
FOCUS ON ME,Jus2,https://www.youtube.com/watch?v=uf27Hxrglrk,42239993.0
Alligator,MONSTA X,https://www.youtube.com/watch?v=3C3hIJg4rHo,42037287.0
Fuck It Up (feat. Kash Doll),Iggy Azalea,https://www.youtube.com/watch?v=3kkZWKSvG2s,42017668.0
Favorite (Vampire),NCT 127,https://www.youtube.com/watch?v=7uxu4Z2HAnA,41987599.0
약속해요 (I.P.U.),Wanna One,https://www.youtube.com/watch?v=2NlNEj2mCIg,41955224.0
Decalcomanie,MAMAMOO,https://www.youtube.com/watch?v=y2OFPvYxZuY,41948350.0
Punch,NCT 127,https://www.youtube.com/watch?v=U08OSl3V4po,41915034.0
Rumors (feat. Cardi B),Lizzo,https://www.youtube.com/watch?v=4P9XUrniiK4,41636430.0
시차 (We Are) (feat. Loco & GRAY),Woo,https://www.youtube.com/watch?v=RsHq6Q-7NsU,41338484.0
"다시 난, 여기 (Here I Am Again)",Yerin Baek,https://www.youtube.com/watch?v=FFmdTU4Cpr8,41274240.0
Warriors,Imagine Dragons,https://www.youtube.com/watch?v=1uBPOu3si5w,41262828.0
웨이백홈 (Way Back Home),SHAUN,https://www.youtube.com/watch?v=amOSaNX7KJg,41182980.0
웨이백홈,SHAUN,https://www.youtube.com/watch?v=amOSaNX7KJg,41182980.0
Antidote,Kang Daniel,https://www.youtube.com/watch?v=sfdJRW5NGyA,40974656.0
When We Disco,J.Y. Park  & SUNMI,https://www.youtube.com/watch?v=zrsBjYukE8s,40919459.0
Meet him among them(그 중에 그대를 만나),Lee Sun-hee,https://www.youtube.com/watch?v=xkKo2nD8RTE,40697458.0
Misfit,NCT U,https://www.youtube.com/watch?v=0b-EatqUvb4,40620519.0
UGH!,BTS,https://www.youtube.com/watch?v=1yxEmmYQdl8,40614989.0
흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야 Your Shampoo Scent In The Flowers,Jang Beom June,https://www.youtube.com/watch?v=_pcl_JPqMfw,40311645.0
I'M OK,iKON,https://www.youtube.com/watch?v=yqszm7AnX-4,40104262.0
단발머리 (Short Hair),AOA,https://www.youtube.com/watch?v=N5wzkQvzp4c,39788220.0
GAMBLER,MONSTA X,https://www.youtube.com/watch?v=yY13X0BKaUw,39610481.0
봄바람 (Spring Breeze),Wanna One,https://www.youtube.com/watch?v=FD2mik4V5EE,39515169.0
Bicycle,CHUNG HA,https://www.youtube.com/watch?v=_waD9YW8Pa8,39283510.0
선물 (Gift),MeloMance,https://www.youtube.com/watch?v=qYYJqWsBb1U,38909843.0
pov,Ariana Grande,https://www.youtube.com/watch?v=y-C5cM_0KVE,38770689.0
PLAY (feat. CHANGMO),CHUNG HA,https://www.youtube.com/watch?v=UsvoDgmfUwc,38592768.0
Jasmine,DPR LIVE,https://www.youtube.com/watch?v=Jg9NbDizoPM,38587825.0
"You, Clouds, Rain (feat. Shin Yong Jae)",Heize,https://www.youtube.com/watch?v=afxLaQiLu-o,38550968.0
MAMACITA,"Tyga, YG & Santana",https://www.youtube.com/watch?v=xP54eu2THOA,38429902.0
#Cookie Jar,Red Velvet,https://www.youtube.com/watch?v=rRgTMs_bGuI,38371163.0
Scream,Dreamcatcher,https://www.youtube.com/watch?v=FKlGHHhTOsQ,38336376.0
Rooftop (옥탑방),N.Flying,https://www.youtube.com/watch?v=VpaUh_BGqE0,38241493.0
Freak,Doja Cat,https://www.youtube.com/watch?v=Wc9_dsv5YYA,38164205.0
사계 (Four Seasons),TAEYEON,https://www.youtube.com/watch?v=4HG_CJzyX6A,38088974.0
WEE WOO,PRISTIN,https://www.youtube.com/watch?v=wLfHuClrQdI,37816421.0
꼬리 (TAIL),SUNMI,https://www.youtube.com/watch?v=Aui0ZKIaXVc,37661598.0
SUN GOES DOWN,Lil Nas X,https://www.youtube.com/watch?v=U3BVFY9wnTw,37437138.0
"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 How can I love the heartbreak, you`re the one I love",AKMU,https://www.youtube.com/watch?v=KczYjTVrK_o,37391656.0
D (Half Moon) (feat. Gaeko),DEAN,https://www.youtube.com/watch?v=eelfrHtmk68,37369983.0
芒种,"音阙诗听, 赵方婧 & Interesting",https://www.youtube.com/watch?v=q2WvTaqe9zU,37355808.0
내 손을 잡아 (Hold My Hand) (Live),IU,https://www.youtube.com/watch?v=3iM_06QeZi8,37325674.0
Falling (by JK of BTS),BTS,https://www.youtube.com/watch?v=22VOzqS_9ms,37229696.0
Chi Mat Ba Ram,Brave Girls,https://www.youtube.com/watch?v=e70PkoJhQYM,37168148.0
뛰어들게 (Dive),iKON,https://www.youtube.com/watch?v=brP5M0o4hi8,37004319.0
Fallin’ (Adrenaline),Why Don't We,https://www.youtube.com/watch?v=vgx-R_4s12U,36896698.0
Apple,GFRIEND  ,https://www.youtube.com/watch?v=XQSse3b2ge4,36742977.0
해야 (Sunrise),GFRIEND  ,https://www.youtube.com/watch?v=iciFwCnsyY4,36714527.0
BLACK DRESS (CLC & CLC(씨엘씨)),CLC & CLC(씨엘씨),https://www.youtube.com/watch?v=hF6Wds75rjg,36707051.0
Beautiful,BEAST,https://www.youtube.com/watch?v=Ur7mtOA1ST4,36678324.0
DINOSAUR,AKMU,https://www.youtube.com/watch?v=8Oz7DG76ibY,36622519.0
덤더럼 (Dumhdurum),Apink,https://www.youtube.com/watch?v=WqzTRK5GPWQ,36256307.0
El Chombo Dame Tu Cosita Official Video Ultra Music New Master Audio,Mariote,https://www.youtube.com/watch?v=09WZf_VuIlQ,36051949.0
링마벨 (Ring My Bell),Girl's Day,https://www.youtube.com/watch?v=z4sN05-xIs4,36051062.0
그날처럼 (Good old days),Jang Deok Cheol,https://www.youtube.com/watch?v=v6_GwXU1lkg,35964871.0
Call You Bae,김찬미 (Kim ChanMi) & RO WOON (SF9),https://www.youtube.com/watch?v=-LVdNUn7zsM,35887869.0
BANANA CHACHA,MOMOLAND,https://www.youtube.com/watch?v=Zx58FMoPZEI,35855024.0
THRILL RIDE,THE BOYZ,https://www.youtube.com/watch?v=XMs2CIiqRDI,35849795.0
Puzzle,RetroVision,https://www.youtube.com/watch?v=TN_8D-79BZg,35774533.0
Why Not?,Loona,https://www.youtube.com/watch?v=b6li05zh3Kg,35721131.0
iffy,"Sik-K, pH-1 & Jay Park",https://www.youtube.com/watch?v=Q8AK_wfGhkg,35645880.0
Excuse Me,AOA,https://www.youtube.com/watch?v=NRlDo3JuzfI,35595178.0
불티 Spark,TAEYEON,https://www.youtube.com/watch?v=eP4ga_fNm-E,35556612.0
One Right Now,Post Malone & The Weeknd,https://www.youtube.com/watch?v=Tc0tLGWIqxA,35456246.0
Hopefully sky(하늘바라기) (feat. Hareem),Jeong Eun-ji,https://www.youtube.com/watch?v=nzDO6tAB6ng,35377005.0
Peaches,KAI of EXO,https://www.youtube.com/watch?v=GUdnTGnm6Yk,35231640.0
아로하 (Aloha),CHO JUNG SEOK,https://www.youtube.com/watch?v=3DOkxQ3HDXE,35140344.0
취기를 빌려 (Slightly Tipsy),Sandeul,https://www.youtube.com/watch?v=2COAu1l6hUQ,35102418.0
PARANOIA,Kang Daniel,https://www.youtube.com/watch?v=zLrWIgkvoB0,35091682.0
Louder than bombs,BTS,https://www.youtube.com/watch?v=4ZSVbrV4-Xs,35086237.0
HI High,Loona,https://www.youtube.com/watch?v=846cjX0ZTrk,34754507.0
친구 (Friends),BTS,https://www.youtube.com/watch?v=h7mZX8INIYI,34720288.0
Motley Crew,Post Malone,https://www.youtube.com/watch?v=lCiV4wACZ8w,34632954.0
주저하는 연인들을 위해 (For Lovers Who Hesitate),JANNABI,https://www.youtube.com/watch?v=t8P-zdkoeJA,34583375.0
ONE,ASTRO,https://www.youtube.com/watch?v=XxlsLmHwCSk,34530908.0
Don't Need Your Love,NCT DREAM & HRVY,https://www.youtube.com/watch?v=ESVsbCkFvG4,34510382.0
Moon,BTS,https://www.youtube.com/watch?v=F5H3g0UR7CI,34343524.0
Criminal,TAEMIN,https://www.youtube.com/watch?v=hFQL7BS6lrs,34166059.0
Higher Power,Coldplay,https://www.youtube.com/watch?v=3lfnR7OhZY8,34160424.0
데리러 가 (Good Evening),SHINee,https://www.youtube.com/watch?v=7dGwk5-QMpc,34064657.0
내가 저지른 사랑,Im Chang-jung,https://www.youtube.com/watch?v=L-2M_-QLs8k,34009952.0
Way Back Home,Shaun,https://www.youtube.com/watch?v=1rP7ziPDDt0,34003301.0
One (Monster & Infinity),SuperM,https://www.youtube.com/watch?v=-MyvZMiRGvE,33930261.0
신호등,Lee Mujin,https://www.youtube.com/watch?v=9Ibf10h9U0c,33839082.0
데이지 (Daisy),PENTAGON,https://www.youtube.com/watch?v=W7ZIz4w9Edo,33662405.0
Dream Glow (BTS World Original Soundtrack),BTS & Charli XCX,https://www.youtube.com/watch?v=8Ljgy3pLmmo,33558291.0
Answer: Love Myself,BTS,https://www.youtube.com/watch?v=9mwRYgMmSGE,33520877.0
flex,--,https://www.youtube.com/watch?v=rsvJOrI2GfE,33491551.0
Advice,TAEMIN,https://www.youtube.com/watch?v=sQg4VCB3bYw,33482035.0
SUPER Clap,SUPER JUNIOR,https://www.youtube.com/watch?v=9yimV9i-dY0,33353878.0
暗く黒く,Zutomayo,https://www.youtube.com/watch?v=dcOwj-QE_ZE,33340223.0
다섯 번째 계절 (SSFWL),OH MY GIRL,https://www.youtube.com/watch?v=udGwca1HBM4,33338965.0
The fifth season(다섯 번째 계절) (SSFWL),OH MY GIRL,https://www.youtube.com/watch?v=udGwca1HBM4,33338951.0
365 FRESH,Triple H,https://www.youtube.com/watch?v=8gPQenyj1nI,33204810.0
Wakey-Wakey,NCT 127,https://www.youtube.com/watch?v=azr7saygKng,33041548.0
After Midnight,ASTRO,https://www.youtube.com/watch?v=qOt4NPfvLPQ,32913606.0
동물원을 빠져나온 퓨마,TOMORROW X TOGETHER,https://www.youtube.com/watch?v=ImTgS5OXgbU,32760822.0
seoul,RM,https://www.youtube.com/watch?v=F8wI5ZosdRA,32447817.0
MAVERICK,THE BOYZ,https://www.youtube.com/watch?v=sQTGAggO0Gw,32440395.0
Fever(열대야),GFRIEND  ,https://www.youtube.com/watch?v=Zll7O1v63aY,32375383.0
사랑아,The One,https://www.youtube.com/watch?v=1lnV-Z9rNWs,32320969.0
괴도,TAEMIN,https://www.youtube.com/watch?v=UF8m2JIDjKU,32111654.0
Hate you love,Jin Mi-ryeong,https://www.youtube.com/watch?v=7Uu_K0R3yuY,32063035.0
EYES CLOSED,ROSÉ,https://www.youtube.com/watch?v=vXmVvAgzgVI,31909830.0
It's Definitely You (Jin & V),Jin & V,https://www.youtube.com/watch?v=uLfLbtulKZc,31905189.0
come out and play,Billie Eilish,https://www.youtube.com/watch?v=xXFdnHiGwos,31897110.0
문을 여시오,Im Chang-jung,https://www.youtube.com/watch?v=FLPLgJqeZJw,31741084.0
해야 해,2PM,https://www.youtube.com/watch?v=-6aVQrzja9U,31563641.0
We Young,Chanyeol & Sehun,https://www.youtube.com/watch?v=3EgY4Arwv9E,31550781.0
Amazing You,Han Dong Geun,https://www.youtube.com/watch?v=WYy2fROj7uU,31217380.0
A Little Girl,Oh Hyuk,https://www.youtube.com/watch?v=bLoO0FSXncg,31132546.0
Les Jaloux (feat. Mourad Majjoud & DJ FLEX MC),Cheb Bilal,https://www.youtube.com/watch?v=iPmdwCfornM,31057994.0
Anpanman,BTS,https://www.youtube.com/watch?v=EBf6lwkChnQ,31055966.0
What a life,EXO-SC,https://www.youtube.com/watch?v=AtNBhPxVwh0,31004263.0
봄봄봄,Roy Kim,https://www.youtube.com/watch?v=k3-BDy55tq4,30931241.0
BEcause,Dreamcatcher,https://www.youtube.com/watch?v=PEKkdIT8JPM,30884507.0
내 방을 여행하는 법,BTS,https://www.youtube.com/watch?v=YSuOwf24psk,30873038.0
Savage,Bahari,https://www.youtube.com/watch?v=Ha6wMXn0ebY,30855456.0
Hello Mr. My Yesterday,ASHGRAY,https://www.youtube.com/watch?v=yyzYr21MumM,30822539.0
IndiGO,"JUSTHIS, Kid Milli, NO:EL   & --",https://www.youtube.com/watch?v=jd2DxTR0znU,30809345.0
그때 헤어지면 돼 (Only then),Roy Kim,https://www.youtube.com/watch?v=SkN_hWI6n28,30678424.0
Inner Child,BTS,https://www.youtube.com/watch?v=nt4f4pPCEFs,30561537.0
켜줘 (Light),Wanna One,https://www.youtube.com/watch?v=J1L3nDC4mEk,30478315.0
여자 대통령 (Female President),Girl's Day,https://www.youtube.com/watch?v=xF3MC8PWgJE,30472887.0
"Bom(나만, 봄)",BOL4,https://www.youtube.com/watch?v=AsXxuIdpkWM,30384993.0
So What,Loona,https://www.youtube.com/watch?v=GEo5bmUKFvI,30354714.0
Why Don’t You Know (feat. Nucksal),CHUNG HA,https://www.youtube.com/watch?v=EHgeGRU3wDI,30088863.0
Make It Right,BTS,https://www.youtube.com/watch?v=cVVs1loGEVg,29881728.0
Feel Me,Selena Gomez,https://www.youtube.com/watch?v=4Th0EwFmkLA,29845501.0
lie (미안해),Yang Da Il,https://www.youtube.com/watch?v=1icPJAhI2TA,29714035.0
Serendipity (Full Length Edition),BTS,https://www.youtube.com/watch?v=gSsCZJM6OG0,29678286.0
The Stealer,THE BOYZ,https://www.youtube.com/watch?v=c_e-IC0VwZM,29600148.0
붕붕 (feat. Sik-K),HAON,https://www.youtube.com/watch?v=cDq1vUwM21k,29570577.0
"GO HIGH (feat. Woo, CHANGMO & The Quiett)",Lee Young Ji,https://www.youtube.com/watch?v=cDq1vUwM21k,29570570.0
GUNSHOT,KARD,https://www.youtube.com/watch?v=I_tP-vcTjq4,29542795.0
DAWNDIDIDAWN (feat. Jessi),DAWN,https://www.youtube.com/watch?v=HDyKwja-htw,29477214.0
ME&YOU,EXID,https://www.youtube.com/watch?v=g9wfhJRyur8,29452803.0
So What,BTS,https://www.youtube.com/watch?v=zdLvqiOmWq4,29351377.0
Hope Not,BLACKPINK,https://www.youtube.com/watch?v=Gk8QQdSrxRo,29343327.0
Naughty boy (청개구리),PENTAGON,https://www.youtube.com/watch?v=Y90uGW5z2MM,29287834.0
You're Not There,Lukas Graham,https://www.youtube.com/watch?v=IC-bSbXZBcU,29246017.0
BBIBBI(삐삐),IU(아이유),https://www.youtube.com/watch?v=BZqfL_2CzKg,29072523.0
All For You,Seo In Guk & Jeong Eun-ji,https://www.youtube.com/watch?v=3fR9Uzt06WM,29015388.0
DO or NOT,PENTAGON,https://www.youtube.com/watch?v=cU6cnHHX4LM,28968795.0
누아르(Noir),SUNMI,https://www.youtube.com/watch?v=CNeNwplE_aw,28960853.0
병,BTS,https://www.youtube.com/watch?v=rSi4UIWbtM0,28845342.0
왜왜왜 (Why Why Why),iKON,https://www.youtube.com/watch?v=DslHQto2V7I,28639498.0
왜 Keep Your Head Down,TVXQ!,https://www.youtube.com/watch?v=djJb5iSL0Do,28514957.0
"셋 셀테니 (1, 2, 3!)",SEUNGRI,https://www.youtube.com/watch?v=Q7sHwg2Z21U,28483411.0
Bingle Bangle(빙글뱅글),AOA,https://www.youtube.com/watch?v=ntWSnDV0MYs,28371077.0
Abyss,Jin,https://www.youtube.com/watch?v=aqtSOksH-NE,28296075.0
FEVER (feat. 수퍼수 & BIBI),J.Y. Park ,https://www.youtube.com/watch?v=IePbjLAUvf0,28134048.0
왜요 (WAYO),Bang Ye-dam,https://www.youtube.com/watch?v=k-U9YOXG4Qg,28093605.0
Gone,ROSÉ,https://www.youtube.com/watch?v=egvkZiONRwE,27885938.0
"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 (How can I love the heartbreak, you`re the one I love)",AKMU,https://www.youtube.com/watch?v=m3DZsBw5bnE,27842113.0
"How can I love the heartbreak, you`re the one I love",AKMU,https://www.youtube.com/watch?v=m3DZsBw5bnE,27842043.0
VVS (feat. JUSTHIS),"Mirani, Munchman, Khundi Panda & MUSHVENOM",https://www.youtube.com/watch?v=hq9hcJIzB6w,27733044.0
"그때 그 아인 (Someday, The Boy)",Kim Feel,https://www.youtube.com/watch?v=qho6wWlsANw,27684104.0
House Party,SUPER JUNIOR,https://www.youtube.com/watch?v=BtJMOVKjhUo,27619017.0
Weekend,TAEYEON,https://www.youtube.com/watch?v=RmuL-BPFi2Q,27535007.0
Dolphin,OH MY GIRL,https://www.youtube.com/watch?v=oaRTMjLdiDw,27534944.0
100,SuperM,https://www.youtube.com/watch?v=nyzhtvtJWDQ,27481460.0
好きと言わせたい (Suki to Iwasetai),IZ*ONE,https://www.youtube.com/watch?v=dLymsYC7Kmo,27238345.0
Horololo,EXO-CBX,https://www.youtube.com/watch?v=5sIaUu2igUY,27214050.0
WANNA BE MYSELF,MAMAMOO,https://www.youtube.com/watch?v=sk-qyR224fU,27089586.0
OHAYO MY NIGHT,디핵 (D-Hack) & Pateko,https://www.youtube.com/watch?v=9Unrl9Yi55s,27084813.0
Valkyrie,ONEUS,https://www.youtube.com/watch?v=k6msd9uh8nA,27069822.0
